"X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207"
28123,35806,31840,25366,25762,25413,28587,30481,31212,28741,27104,25038,29021,32166,36665,35360,39603,40894,40071,37733,35421,45276,41223,42976,37775,34416,39546,32636,33107,31469,30450,30019,28753,23213,20462,21153,21860,22012,22115,28162,23366,21071,24863,29272,34763,32334,35125,37397,36917,32463,42911,44346,38178,40667,34274,39326,35157,40701,45504,54856,58086,52703,45510,36641,47815,45258,61173,34151,31531,39281,33541,20843,19413,15547,15607,13291,18961,16681,15224,11753,13940,13118,14995,14624,18126,71684,46198,45191,45937,48408,43411,44498,49458,51965,46025,45430,57169,46458,43332,40198,46908,55378,56832,54202,65434,66126,84106,101381,71602,69830,70426,66010,62429,69496,56369,69903,69319,73669,78408,112272,65707,59819,70558,57376,37874,41417,55546,56016,53144,61475,59646,48718,50815,52812,41085,38187,35199,31968,31695,32381,32709,33925,38242,50857,38622,36320,44567,45179,51216,53624,58427,68543,58962,50327,48383,40378,62763,37957,40300,26716,41371,21613,19233,17993,19346,17781,15889,13483,14095,10648,14199,21504,20678,17985,18981,14780,45252,18258,9419,10698,0,9131,8066,26792,6616,7111,8209,11376,7312,14193,14646,28993,28111
40596,48278,44312,37839,38235,37886,41059,42954,43685,41214,39576,37511,41494,44638,49137,47833,52076,53367,52544,50206,47894,57749,53696,60325,50248,46889,52019,45108,45579,43941,42923,42492,41226,35685,32934,33625,34333,34485,34587,40634,35838,33543,37336,41744,47235,44807,47598,49870,49390,44935,55384,56819,50651,53139,46746,51799,47630,53174,57976,67329,70559,65175,57983,49114,60287,57731,73646,46624,44003,51753,56707,31816,27830,23964,25677,21708,31863,29154,27697,21909,22357,25590,27468,27096,30599,84156,58671,57664,58409,60881,55883,56971,61931,64438,58498,57902,69642,58931,55804,52670,59381,67851,69304,92198,77906,78598,96578,123284,99148,91728,92330,87907,90028,91399,87403,83567,82984,87334,92073,125936,79372,73484,84223,85578,55223,58766,69211,69681,66809,75140,73311,62382,64480,66477,58434,55537,52548,49317,44167,46840,50059,51275,55591,64521,55972,53669,58231,58843,64881,67289,72092,82208,72627,56110,51802,46269,68654,43849,53051,32607,47263,34085,31706,30465,39818,30253,28361,23640,25709,18685,22236,36834,37427,26022,28661,22817,44873,15160,17455,18735,8983,0,2660,24718,6237,14124,14920,17600,11141,13814,14267,28614,27732
39504,47187,43221,36747,37143,36795,39968,41862,42593,40122,38485,36419,40402,43547,48046,46741,50985,52275,51452,49114,46802,56657,52604,60414,49156,45797,50928,44017,44488,42850,41832,41400,40134,34594,31843,32534,33242,33393,33496,39543,34747,32452,36245,40653,46144,43715,46506,48778,48298,43844,54292,55727,49559,52048,45655,50707,46538,52082,56885,66237,69467,64084,56891,48022,59196,56640,72554,45532,42912,50662,55615,30724,26738,22873,24585,20617,30772,28062,26605,20818,21266,24499,26376,26005,29507,83065,57579,56572,57318,59789,54792,55880,60839,63346,57406,56811,68550,57839,54713,51579,58289,66760,68213,92287,76815,77507,95487,123373,99236,91817,92418,87996,90116,91488,87492,83656,83073,87423,92161,126025,79460,73572,84312,85667,55312,58855,69299,69769,66898,75228,73399,62471,64569,66565,58523,55625,52637,49406,43076,46929,50147,51363,55679,64610,56060,53758,58320,58932,64970,67378,72180,82297,72715,56199,51891,46358,68743,43938,53139,32696,47352,32994,30614,29374,39907,29162,27270,22548,24618,17593,21144,36922,37516,24931,28750,21725,43781,16273,16364,17644,7892,2237,0,24806,5146,13032,13829,16509,10050,12722,13175,27522,26640
56150,63833,59867,53393,53789,53440,56614,58508,59239,56768,55131,53065,57048,60193,64692,63387,67630,68921,68098,65760,63448,78724,75211,74551,73470,62443,73380,60662,68842,65507,68007,58046,56780,51240,48489,49180,49887,50039,50142,56188,51392,49098,52890,57299,62790,60361,63152,65424,64944,60490,70938,72373,66205,68694,62301,67353,63184,68728,73531,82883,86113,80730,73537,64668,75842,73285,89200,62178,59558,67308,72261,47370,56564,44713,41231,42457,47418,44708,43251,39783,43107,41145,43022,42651,46153,99711,74225,73218,73964,76435,71438,72525,77485,79992,74052,73457,115190,74485,71359,68225,74935,83405,84859,106424,116541,117234,135214,137510,113373,105954,106555,102133,104253,105625,101629,97793,97210,101560,106298,140162,93597,87709,98449,99804,69449,72992,83436,83906,81035,89365,87536,76608,78706,80702,72660,69762,66774,63543,66116,61066,64284,65500,69816,78747,70197,67895,72457,73069,79107,81515,86317,96434,86852,70336,66028,60495,82880,58075,67276,46833,61489,57418,47260,46020,54044,55583,43915,41514,43583,36381,59273,51059,51653,48607,42887,48950,60427,28152,35152,36431,26680,24712,24816,0,22898,31985,32781,33154,26695,29368,24576,44168,43286
35199,42882,38916,32442,32839,32490,35663,37557,38288,35817,34180,32114,36097,39242,43741,42436,46680,47971,47147,44809,42497,52353,48299,50052,44851,41493,46623,39712,40183,38545,37527,37095,35829,30289,27538,28229,28937,29088,29191,35238,30442,28147,31940,36348,41839,39410,42201,44473,43993,39539,49987,51422,45254,47743,41350,46402,42234,47777,52580,61933,65162,59779,52586,43717,54891,52335,68250,41227,38607,46357,51311,26419,35613,23762,20280,21507,26467,23757,22300,18833,22156,20194,22071,21700,25202,78760,53274,52267,53013,55484,50487,51575,56534,59041,53102,52506,64245,53535,50408,47274,53984,62455,63908,61278,72510,73202,91182,119916,95779,88360,88961,84539,69506,88031,63446,80199,79616,83966,88705,122568,76003,70115,80855,82210,44950,48493,65843,66312,63441,71771,69943,59014,61112,63109,48161,45264,42275,39044,38771,43472,39786,41002,45318,61153,45699,43396,54863,55475,61513,63921,68724,78840,69259,52742,48434,42901,65286,40481,49682,29239,43895,28689,26309,25069,36450,24857,22965,20563,22633,22286,25317,33465,34059,31013,25293,25353,39477,14779,19992,21271,7403,7393,6328,23312,0,11034,11830,12204,5745,8417,8871,23217,22336
27721,35404,31438,24964,25361,25012,28185,30080,30811,28340,26702,24636,28620,31764,36263,34959,39202,40493,39669,37332,35019,44875,40822,42574,37374,34015,39145,32234,32705,31067,30049,29618,28352,22811,20060,20751,21459,21611,21713,27760,22964,20669,21210,25607,23314,31933,34723,36996,36516,28798,42510,43945,37777,40265,33872,38925,34756,40299,45102,54455,57685,52301,45108,32976,47413,44857,60772,30486,27865,29511,31458,18760,17330,13464,12671,11208,16878,16279,14822,11352,11857,12716,14593,14222,17725,71282,45796,44790,45535,48007,43009,44097,49057,51563,45624,45028,56768,46057,42930,39796,46507,54977,56430,53800,65032,65724,83704,100979,71200,69429,70025,65609,62028,69094,55968,69501,68918,73268,78007,111870,65305,59417,70157,56974,37472,41015,55145,55615,52743,61073,59245,48316,50414,52411,40683,37786,34798,31567,31293,31980,32308,33524,37840,50455,38221,35918,44165,44777,50815,53223,58026,68142,58561,49925,47981,51843,74228,49422,39898,38181,52836,21211,18831,17591,18945,17379,15487,13082,15151,14805,17836,21102,22724,20030,21026,16825,46004,23625,11464,12743,6351,16940,15875,32159,12858,0,2655,6630,7160,10370,14910,29745,28863
30409,38092,34126,27652,28049,27700,30873,32768,33499,31028,29390,27324,31307,34452,38951,37646,41890,43181,42357,40019,37707,47563,43509,45262,40061,36703,41833,34922,35393,33755,32737,32305,31039,25499,22748,23439,24147,24298,24401,30448,25652,23357,27150,31558,37049,34620,37411,39683,39204,34749,45197,46632,40464,42953,36560,41612,37444,42987,47790,57143,60372,54989,47796,38927,50101,47545,63460,26133,23039,28348,30294,17596,19844,15978,11457,13722,19393,18967,17510,14039,14372,15404,17281,16910,20412,73970,48484,47477,48223,50694,45697,46785,51745,54251,48312,47716,59455,48745,45618,42484,49194,57665,59118,56488,67720,68412,86392,103667,73888,72117,72712,68296,64716,71782,58656,72189,71605,75956,80694,114558,67993,62105,72845,59662,40160,43703,57832,58302,55431,63761,61932,51004,53102,55098,43371,40474,37485,34254,33981,34668,34996,36212,40528,53143,40909,38606,46853,47465,53503,55911,60713,70830,61248,52613,50669,52838,75223,50418,42586,39176,53832,23899,21519,20279,21633,20067,18175,15770,17839,17493,20524,23790,28040,23765,24760,20560,46999,24621,15198,16478,8530,11874,10809,33154,13854,2921,0,3597,5857,9156,15906,30740,29858
34002,41685,37719,31245,31642,31293,34466,36361,37092,34621,32983,30917,34901,38045,42544,41239,45483,46774,45950,43612,41300,51156,47103,48855,43654,40296,45426,38515,38986,37348,36330,35899,34633,29092,26341,27032,27740,27892,24093,34041,27447,19281,21511,25907,23615,24603,41004,33665,32033,29098,35889,39330,44058,46661,40153,45205,41037,46580,51383,60736,52820,45115,37686,33277,38446,33222,49137,23659,20565,25874,27820,15122,17630,13764,8983,12158,17179,16267,16121,17633,13934,18997,20874,20503,24006,77563,52077,51071,51816,54288,49290,50378,55338,57844,51905,51309,63049,52338,49211,46077,52787,61258,62711,60081,71313,72005,89985,107260,77481,75710,76305,71889,68309,75375,62249,92709,92125,96476,101214,135078,88513,82625,93365,63255,43753,47296,78352,78822,75951,84281,82452,71524,73622,75618,46964,44067,41079,37847,37574,38261,38589,39805,44121,73663,44502,42199,67373,67985,74023,76431,81233,91350,81768,65252,60944,55411,77796,52991,46179,41749,56405,27492,25112,23872,25226,23660,21768,19363,21432,21086,24117,27383,46569,27358,37803,24153,42033,27520,18791,20071,12123,13867,12802,36054,16753,6777,3611,0,8583,4670,18171,25774,23788
33177,40860,36894,30420,30816,30467,33641,35535,36266,33795,32158,30092,34075,37220,41719,40414,44657,45948,45125,42787,40475,50330,46277,48030,42829,39470,44600,37689,38161,36523,35504,35073,33807,28267,25516,26207,26914,27066,27169,33215,28419,26125,29917,34326,39817,37388,40179,42451,41971,37517,47965,49400,43232,45721,39328,44380,40211,45755,50558,59910,63140,57757,50564,41695,52869,50312,66227,39205,36585,33543,49713,22791,25616,21750,16652,19494,24445,21735,20278,16807,20143,18172,20049,19678,23180,76738,51252,50245,50991,53462,48465,49552,54512,57019,51079,50484,62223,51512,48386,45252,51962,60432,61886,59256,70488,71180,89160,106435,76656,74884,75480,71064,67483,74549,61423,86594,86011,90361,95100,128963,82398,76510,87250,62430,42928,46471,72238,72708,69836,78166,76338,65409,67507,69504,46139,43241,40253,37022,36749,37435,37763,38979,43296,67548,43676,41374,61258,61870,67908,70316,75119,85235,75654,59137,54829,49296,71681,46876,45354,35634,50290,26666,24287,23047,24400,22835,20942,18537,20607,20261,23291,26558,40454,26533,31688,23327,37879,21405,17966,19246,11308,9801,8736,29939,7286,9022,5798,8576,0,4789,12056,21620,20738
36400,44082,40116,33643,34039,33690,36863,38758,39489,37018,35380,33315,37298,40442,44941,43637,47880,49171,48348,46010,43698,53553,49500,64796,46052,42693,47823,40912,41383,39745,38727,38296,37030,31489,28738,29429,30137,30289,30391,36438,31642,23437,25668,30064,27771,40611,43401,45674,36190,33255,51188,52623,46455,48943,42550,47603,43434,48978,53780,63133,66363,49272,53787,37434,42603,37379,53294,27816,24722,30031,24507,19279,21787,17921,13140,16315,21336,20424,23501,20030,18091,21394,23271,22900,26403,79960,54475,53468,54213,56685,51687,52775,57735,60242,54302,53706,65446,54735,51608,48474,55185,63655,65108,96669,73710,74402,92382,127756,103619,96200,96801,92378,94499,95870,91875,88039,87455,91805,96544,130408,83843,77955,88694,90050,59694,63237,73682,74152,71280,79611,77782,66854,68951,70948,62905,60008,57020,53789,39971,51312,54530,55746,60062,68993,60443,58140,62703,63315,69352,71760,76563,86679,77098,60581,56273,50741,73126,48320,57522,37079,51734,29889,27510,26269,44289,26057,24165,21760,23830,23483,26514,41305,41899,38852,33132,26550,37363,22850,21189,22468,14531,16165,15100,31384,12083,10934,9553,5063,3913,0,13500,21104,19118
